head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
head: (1e-15, 50, 0.000707086230218, 1)
