steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy
495551	2	378.717278004	20457.4524182	20457.9709732	2.19069550934	20460.7341897	20452.5169433	7.30359803379e+12	1.38178708996e-09
504154	3	402.538532972	20458.0027008	20458.0478414	1.62923204282	20461.2550953	20455.4713782	7.30341853244e+12	1.31354341396e-09
513994	5	406.898139954	20458.1265815	20457.9210795	0.844383281373	20459.3183885	20457.0891897	7.29855627175e+12	1.40607754647e-09
488207	1	413.162186861	20458.7511733	20458.8702749	0.818950677061	20459.7840382	20456.9824218	7.30674111847e+12	1.1500174934e-09
507202	4	430.796396017	20458.1637051	20458.5862014	1.41797212955	20460.157115	20455.6292079	7.30979701135e+12	1.1093127579e-09
700057	27	500.630456924	20458.4828913	20458.6303627	1.1925197587	20460.2721236	20456.5549655	1.24920956639e+13	8.13358876834e-10
605912	14	504.214753866	20457.8426074	20457.9212754	1.33090162357	20459.9771703	20455.6331931	8.5570699741e+12	9.19990679629e-10
1030730	35	605.93786788	20457.4813071	20458.0596096	1.44768278468	20459.0801816	20454.4659722	1.84235837718e+13	5.13365811195e-10
1028321	34	648.72545886	20457.6663864	20457.558065	0.878155155066	20459.2385536	20456.5588824	1.83772333408e+13	5.63525997261e-10
1025846	33	661.828886986	20457.4822005	20457.8863667	1.75339918784	20459.6726288	20453.3849916	1.83151007086e+13	6.92287382293e-10
1103769	40	665.595391035	20457.7792715	20457.8384051	1.62322638788	20460.0881795	20455.65581	2.01682825599e+13	6.7044622125e-10
1214207	52	739.6882689	20457.8359795	20458.1329503	1.29342966234	20458.9865475	20454.5505834	2.45304378327e+13	7.1821226968e-10
1407818	58	762.695683956	20458.0943621	20458.8310494	1.89489808606	20459.5249769	20453.3949751	2.87032426664e+13	5.92553350095e-10
1319976	57	798.666966915	20458.0734807	20458.4824187	1.3637660804	20459.4593677	20455.3227511	2.77894454073e+13	7.98615312217e-10
1606469	66	835.606511831	20458.2294313	20458.6430139	1.35013867273	20460.1909264	20455.9985357	3.09125234976e+13	6.69097744766e-10
1526077	61	879.172071934	20457.618032	20457.4922503	1.16144949703	20459.4178465	20455.8580438	2.95908066789e+13	4.9677092476e-10
1709287	73	921.330502033	20458.3421512	20458.9099324	1.5725216507	20460.155563	20455.5458297	3.41042188262e+13	2.28683563833e-10
2030822	86	1007.34721088	20458.1913586	20457.9014315	1.38618064942	20460.4936504	20456.4319029	3.88518863477e+13	4.29056352531e-10
1816765	82	1023.29119897	20457.930072	20458.4327631	2.14948675432	20460.4387536	20454.2512198	3.64727520052e+13	6.73833536289e-10
1994279	85	1035.48996186	20458.1487466	20458.2009858	1.10750935314	20459.9207983	20456.286027	3.84786518832e+13	5.83348248268e-10
2116159	91	1041.81723785	20458.2684716	20458.4045177	0.853109933494	20459.5020377	20456.7163718	3.99625299932e+13	6.2252266214e-10
2208346	96	1146.35758281	20458.0162958	20458.0449877	1.11784930084	20459.9132812	20456.3643086	4.17552327034e+13	8.08847613589e-10
2321169	104	1220.43899894	20457.2901533	20457.87073	1.72694508831	20459.4490045	20453.2195435	4.4032563922e+13	4.48470190295e-10
2492796	112	1256.41528988	20457.9642673	20458.0338475	1.04066949894	20459.6655959	20456.0996301	4.6528433147e+13	3.52306453184e-10
2565585	113	1325.6561389	20458.223031	20458.4537738	0.92780652773	20459.5784664	20456.57992	4.69611052182e+13	7.6399917584e-10
2631203	116	1340.1203959	20458.4022135	20458.4784556	0.750738164518	20459.5811521	20457.1977404	4.79826390237e+13	6.89954080336e-10
2829367	126	1395.42637396	20458.4074172	20458.092325	1.00202584983	20460.282061	20457.3837452	5.03048227721e+13	5.63391713013e-10
2815781	125	1397.85360003	20458.0981577	20457.9748854	1.27591345105	20460.0106388	20455.5406488	5.03197364232e+13	4.95578468224e-10
3014278	138	1447.8307538	20457.8100984	20458.085545	1.34918244188	20459.7471994	20455.6931371	5.2879974213e+13	5.84314942228e-10
2914567	134	1469.08983588	20457.7047465	20457.5340614	1.59458253493	20460.0338621	20454.3685131	5.18739529e+13	5.27230927141e-10
3217830	151	1534.51655388	20458.237898	20458.3405252	1.07939243957	20459.5677769	20456.5424059	5.64191183848e+13	4.31843454253e-10
3109114	144	1547.67922783	20458.3055271	20458.557032	0.961646529661	20459.93817	20456.7678939	5.43685773306e+13	4.57119797192e-10
3456824	158	1625.23604393	20458.6475574	20458.4839645	0.997405226368	20460.2549464	20457.3408163	5.84376294797e+13	5.57474622009e-10
3528933	161	1640.55537486	20458.2964715	20458.4851385	0.981907000574	20459.7885409	20456.1221524	5.91234998354e+13	6.99540448581e-10
3371608	153	1676.38868785	20457.9116973	20457.6120576	1.34334001147	20459.8557813	20455.5116504	5.71608720266e+13	6.16823343987e-10
3721616	176	1752.10681891	20457.6705022	20458.3985365	1.88961154189	20459.4390303	20453.9709002	6.25419499646e+13	4.40036727027e-10
3634545	172	1779.31262803	20457.9525184	20458.2355613	1.54669452136	20460.3463627	20455.6537161	6.16969915974e+13	6.0379505495e-10
4008273	185	1843.87555599	20458.7242486	20458.649977	0.954174996682	20459.7860176	20457.0081139	6.45284206939e+13	8.14995765013e-10
3849320	178	1865.25785089	20458.4425922	20458.8442363	1.0818737697	20459.6163333	20456.5936672	6.33617314374e+13	4.48766944065e-10
3900089	182	1881.89091897	20458.1301461	20458.3172909	1.07248629257	20459.1560759	20456.1193888	6.37229293319e+13	4.01852209843e-10
4101812	195	1910.12599301	20457.3561679	20457.8953135	1.69849360236	20459.6296459	20453.5683593	6.6567839379e+13	4.47608062744e-10
4216353	200	2011.72605395	20458.2484478	20458.2252147	0.975352653247	20460.4356404	20457.1577854	6.80420126556e+13	4.88399014632e-10
4435376	207	2017.27968001	20458.4546961	20458.2855542	0.954022899516	20460.3398779	20456.8506934	6.96548362328e+13	4.58008519474e-10
4315601	203	2028.53976393	20457.9023088	20458.3201535	1.93673862318	20459.779448	20452.8562573	6.86748830897e+13	4.95939749494e-10
4504920	213	2081.63980985	20457.8370053	20458.2104785	1.52915203467	20459.6560848	20454.34775	7.06256931912e+13	6.8393656021e-10
4601203	218	2155.44625783	20458.313617	20458.3569391	1.1175824974	20460.118455	20456.6244608	7.18746515909e+13	5.99529693878e-10
4701960	225	2207.11697483	20458.4364714	20458.9594767	1.84331206257	20461.0339387	20454.4364566	7.34817854425e+13	4.36182778009e-10
4816092	228	2218.41378689	20458.5497239	20458.2476177	1.14294996101	20459.9943701	20457.1602442	7.42513989431e+13	4.77993634035e-10
5018571	238	2282.65226483	20457.9690086	20457.2363976	1.43984312562	20460.1654255	20456.5117366	7.61851843319e+13	7.77995892477e-10
4903895	233	2296.36070395	20457.7118159	20457.7777677	1.27267325692	20459.7991483	20456.0019745	7.47546931975e+13	5.01578584532e-10
5109521	242	2358.30618382	20458.1263664	20457.8740916	1.30564769097	20460.2344427	20456.576828	7.71239794678e+13	3.26909130748e-10
5232574	250	2408.49091697	20457.6046415	20457.3506748	1.4982135537	20460.210539	20455.5531411	7.84897864582e+13	5.17988187731e-10
5302063	252	2464.02729893	20458.3257353	20458.4691953	0.950228608231	20459.6995878	20456.7694149	7.88615094882e+13	7.50605050302e-10
5461488	259	2521.68293691	20458.508573	20458.379003	1.20762643051	20460.1867523	20456.9894151	8.04298785351e+13	5.44517116943e-10
5509081	262	2524.89944983	20457.8181451	20458.1447976	1.23555871611	20459.2422309	20455.4365963	8.05383669902e+13	8.93850464804e-10
5600017	266	2533.33142495	20458.4255046	20458.3943509	1.13879867773	20459.8336858	20456.7962948	8.15254334015e+13	5.03438177288e-10
5718305	273	2633.82044291	20458.2372337	20458.2470702	0.75900793595	20459.7480362	20456.9490964	8.28406866658e+13	7.66150967872e-10
5805853	280	2657.89680481	20457.9817173	20458.182555	1.39774743383	20459.4295937	20455.3105668	8.40292788138e+13	6.83879123277e-10
5943342	284	2709.51297188	20458.2449962	20458.2714796	1.3607731136	20460.246251	20455.9803323	8.49505741541e+13	4.24183327074e-10
6014312	287	2711.50045586	20457.9436513	20457.9915909	0.840550469487	20459.5940446	20456.6353639	8.53189946078e+13	4.49890736335e-10
6122162	293	2763.530756	20457.9928273	20458.1599547	0.629274438166	20458.6079232	20456.8891305	8.6218422957e+13	8.74183035389e-10
6224707	300	2817.85896683	20458.1362207	20458.1332839	1.36405573991	20460.1444463	20456.0420595	8.78890924068e+13	6.17398784887e-10
6325115	305	2856.254637	20457.5148987	20457.115906	1.61582382873	20460.0396737	20455.160774	8.87829886563e+13	5.06263233342e-10
6445126	307	2896.55530882	20457.59159	20457.1709774	1.73477155804	20460.2238491	20454.8918901	8.90382211083e+13	6.46669978535e-10
6501720	312	2907.35672903	20458.7075952	20458.7802831	0.562805826419	20459.8041499	20457.7394947	8.99333662964e+13	4.15516398494e-10
